SOLICITATIONNUM,DOCUMENTNUM,DOCUMENTTYPE,DOCNAME,DOCSIZE,GUID,SOURCE,RECEIPTDATE,ACTIVE,REC_CREATED_DATE,REC_UPDATED_DATE,DCS_LOAD_DATE,OBJECTID
DCKA-2020-B-0018,,Amendment 2,DCKA-2020-B-0018_Amd2.pdf,142 KB,{60B1C57B-0000-C017-988A-5EE4924943CD},PASS,1630987200000,1,1630987200000,,1630987200000,416
DCKA-2020-B-0018,,Amendment 1,DCKA-2020-B-0018_Amd1.pdf,207 KB,{00B1C57B-0000-C31C-91B7-4E02198DFA6B},PASS,1630641600000,1,1630641600000,,1630641600000,417
DCKA-2021-B-0051,,Amendment 3,DCKA-2021-B-0051_Amd3.pdf,97 KB,{80B0C57B-0000-CF17-9A99-1EEFF1099215},PASS,1630555200000,1,1630555200000,,1630555200000,418
DCKA-2022-D-0007,,Amendment 2,DCKA-2022-D-0007_Amd2.pdf,231 KB,{E04D2E7D-0000-C81D-AB3C-CA306A1EC252},PASS,1636952400000,1,1636952400000,,1636952400000,419
DCEB-2022-I-0002,,Attachment 2,DCEB-2022-I-0002_Att2.pdf,132 KB,{20DE457F-0000-C61A-9FEC-0C1205082DB6},PASS,1645765200000,1,1645765200000,,1645765200000,420
PCSB-2022-01,,Attachment 1,PCSB-2022-01_Att1.pdf,220 KB,{B08D7A7F-0000-C21C-96DF-10C777607C5C},PASS,1646629200000,1,1646629200000,,1646629200000,421
DCKA-2022-B-0042,,Amendment 1,DCKA-2022-B-0042_Amd1.pdf,193 KB,{E0574682-0000-C711-B096-2BACBF6D11EA},PASS,1658980800000,1,1658980800000,,1658980800000,422
DCBD-2022-R-0002,,Amendment 3,DCBD-2022-R-0002_Amd3.pdf,113 KB,{70574682-0000-C213-BB54-91F43ADBFA31},PASS,1658980800000,1,1658980800000,,1658980800000,423
DCKA-2023-B-0019,,Amendment 2,DCKA-2023-B-0019_Amd2.pdf,120 KB,{50337586-0000-CF13-8EE2-D7DE5E1400DB},PASS,1676955600000,1,1676955600000,,1676955600000,424
PCSB-2023-02,,Amendment1,PCSB-2023-02_Att1.pdf,164 KB,{D0A99889-0000-C71F-B88F-C833A637882A},PASS,1690257600000,1,1690257600000,,1690257600000,425
DCKA-2021-B-0009,,Cancelled,DCKA-2021-B-0009_Cancel.pdf,52 KB,{2016A58B-0000-CA17-87B6-7BC50F8ED4DF},PASS,1699246800000,1,1699246800000,,1699246800000,426
DCKA-2024-Q-0001,,Attachement 1,DCKA-2024-Q-0001_Att1.pdf,871 KB,{8012A58B-0000-CD1F-B3A7-F5FA8BA65CAE},PASS,1699246800000,1,1699246800000,,1699246800000,427
DCKA-2024-B-0011,,Amendment 2,DCKA-2024-B-0011_Amd2.pdf,398 KB,{B0E5178D-0000-C112-A922-43F718AD5BDA},PASS,1705467600000,1,1705467600000,,1705467600000,428
DCKA-2024-B-0017,,Amendment 3,DCKA-2024-B-0017_Amd3.pdf,631 KB,{40DDC68D-0000-CD1B-AF16-A6AC377EC8E0},PASS,1708405200000,1,1708405200000,,1708405200000,429
DCKA-2024-B-0011,,Amendment 6,DCKA-2024-B-0011_Amd6.pdf,1.3 MB,{50DCC68D-0000-C91E-919D-8C160035B6FC},PASS,1708405200000,1,1708405200000,,1708405200000,430
DCKA-2024-B-0047,,Amendment 1,DCKA-2024-B-0047_Amd1.pdf,254 KB,{507D9B8E-0000-C214-AB64-69B3AA6F6BF8},PASS,1711944000000,1,1711944000000,,1711944000000,431
DCKA-2024-B-0009,,Amendment 2,DCKA-2024-B-0009_Amd2.pdf,217 KB,{7095398F-0000-C917-A570-3BD9C6E053E5},PASS,1714622400000,1,1714622400000,,1714622400000,432
DCKA-2024-B-0063,,Amendment 1,DCKA-2024-B-0063_Amd1.pdf,199 KB,{2094398F-0000-C21A-B585-F22189DC68A5},PASS,1714622400000,1,1714622400000,,1714622400000,433
DCKA-2024-Q-0103,,Amendment 1,DCKA-2024-Q-0103_Amd1.pdf,438 KB,{B0AC3392-0000-CE18-8430-4AD72830EB2D},PASS,1727409600000,1,1727409600000,,1727409600000,434
DCKA-2024-B-0071,,Amendment 3,DCKA-2024-B-0071_Amd3.pdf,254 KB,{20AC3392-0000-C312-9CBC-4617DD258C19},PASS,1727409600000,1,1727409600000,,1727409600000,435
DCKA-2024-B-0036,,Amendment 1,DCKA-2024-B-0036_Amd1.pdf,416 KB,{90AB3392-0000-CC1C-9698-460B1C7E6F1B},PASS,1727409600000,1,1727409600000,,1727409600000,436
DCKA-2023-I-0087,,Amendment 1,DCKA-2023-I-0087_Amd1.pdf,448 KB,{F0AA3392-0000-C813-A10C-64AFCDA975C0},PASS,1727409600000,1,1727409600000,,1727409600000,437
DCEB-2024-Q-1002,,Attachment 2,DCEB-2024-Q-1002_Att2.pdf,79 KB,{10AA3392-0000-C11A-B3F7-31A7D4F047E7},PASS,1727409600000,1,1727409600000,,1727409600000,438
DCEB-2024-Q-1002,,Attachment 1,DCEB-2024-Q-1002_Att1.pdf,620 KB,{40A93392-0000-C217-A7AC-77F34BA0FC9E},PASS,1727409600000,1,1727409600000,,1727409600000,439
DCEB-2024-Q-1002,,Amendment 1,DCEB-2024-Q-1002_Amd1.pdf,271 KB,{80A83392-0000-CD1A-BAAD-FF3D9B7C6753},PASS,1727409600000,1,1727409600000,,1727409600000,440
DCKA-2025-B-0013,,Amendment 2,DCKA-2025-B-0013_Amd2.pdf,280 KB,{30A8B995-0000-C613-8434-9B7275CC36F6},PASS,1742788800000,1,1742788800000,,1742788800000,441
DCKA-2025-B-0023,,Amendment 3,DCKA-2025-B-0023_Amd3.pdf,237 KB,{B0A7B995-0000-C718-8A1C-5B7054DFAB2C},PASS,1742788800000,1,1742788800000,,1742788800000,442
DCKA-2025-B-0023,,Amendment 4,DCKA-2025-B-0023_Amd4.pdf,181 KB,{30A7B995-0000-CE1D-940F-CFB1729584DE},PASS,1742788800000,1,1742788800000,,1742788800000,443
DCKA-2025-B-0051,,Amendment 1,DCKA-2025-B-0051_Amd1.pdf,3.3 MB,{C0A6B995-0000-C313-A0CB-CFCECF667CDC},PASS,1742788800000,1,1742788800000,,1742788800000,444
DCKA-2025-Q-0055,,Amendment 1,DCKA-2025-Q-0055_Amd1.pdf,471 KB,{20A6B995-0000-C71F-9000-2E06779D2FB9},PASS,1742788800000,1,1742788800000,,1742788800000,445
DCKA-2025-B-0013,,Amendment 5,DCKA-2025-B-0013_Amd5.pdf,9.5 MB,{B0722197-0000-CE10-9841-A94501F42A0A},PASS,1748577600000,1,1748577600000,,1748577600000,446
DCKA-2025-B-0034,,Amendment 2,DCKA-2025-B-0034_Amd2.pdf,262 KB,{30722197-0000-C61E-A930-39EE7967EFF0},PASS,1748577600000,1,1748577600000,,1748577600000,447
DCKA-2025-B-0034,,Amendment 3,DCKA-2025-B-0034_Amd3.pdf,238 KB,{C0712197-0000-C91D-B7E8-E980C15433D1},PASS,1748577600000,1,1748577600000,,1748577600000,448
E-mail Solicitation (E-Solicitation),,Attachment 1,E-mail Solicitation (E-Solicitation)_Att1.pdf,135 KB,{50712197-0000-C113-97B4-BDD44D75AEEE},PASS,1748577600000,1,1748577600000,,1748577600000,449
DC PCSB-2025-03,,Attachment 1,DC PCSB-2025-03_Att1.pdf,363 KB,{406B4A9A-0000-C71D-92FF-ABFFE257017A},PASS,1763442000000,1,1763442000000,,1763442000000,450
DCEB-2026-B-1001,,Attachment 4,DCEB-2026-B-1001_Att4.pdf,236 KB,{90F4839A-0000-C71B-BCDF-D59BACD4368A},PASS,1763096400000,1,1763096400000,,1763096400000,451
DCKA-2019-B-0018,,Amendment 3,DCKA-2019-B-0018_Amd3.pdf,4.1 MB,{B0EB2569-0000-CB1A-AF48-D1EA06DB4DF0},PASS,1551070800000,1,1551070800000,,1551070800000,452
DCKA-2019-B-0031,,Amendment 1,DCKA-2019-B-0031_Amd1.pdf,89 KB,{20EB2569-0000-CB15-8FD6-16BCEC8F5304},PASS,1551070800000,1,1551070800000,,1551070800000,453
DCKA-2018-B-0084,,Amendment 5,DCKA-2018-B-0084 _Amd5.pdf,108 KB,{70EA2569-0000-C518-9EF2-4189F9ABE900},PASS,1551070800000,1,1551070800000,,1551070800000,454
DCKA-2019-Q-0021,,Amendment 1,DCKA-2019-Q-0021_Amd1.pdf,109 KB,{A0E92569-0000-C81B-9BCA-8A4DE1FF04C0},PASS,1551070800000,1,1551070800000,,1551070800000,455
DCKA-2019-Q-0021,,Main Document,DCKA-2019-Q-0021_M.pdf,579 KB,{30E92569-0000-C711-AE1C-2D2C0DBC8661},PASS,1551070800000,1,1551070800000,,1551070800000,456
DCEB-2019-R-0003,,Attachment 2,DCEB-2019-R-0003_Att2.pdf,327 KB,{70C3956C-0000-CB19-A0C7-0AF4B75EBD91},PASS,1565755200000,1,1565755200000,,1565841600000,457
DCEB-2019-R-0003,,Attachment 1,DCEB-2019-R-0003_Att1.pdf,1.5 MB,{30C3956C-0000-C71E-8D85-C4693D4B4E0C},PASS,1565755200000,1,1565755200000,,1565841600000,458
DCKA-2019-I-0087,,Attachment 2,DCKA-2019-I-0087_Att2.docx,29 KB,{D0C2956C-0000-C419-BE69-3FBC0B1AA272},PASS,1565668800000,1,1565668800000,,1565841600000,459
DCKA-2019-I-0087,,Attachment 1,DCKA-2019-I-0087_Att1.docx,66 KB,{70C2956C-0000-CC14-B239-4F146895C315},PASS,1565668800000,1,1565668800000,,1565841600000,460
DCKA-2020-B-0011,,Amendment 1,DCKA-2020-B-0011_Amd1.pdf,95 KB,{F028576F-0000-C612-A24E-2797FD013D43},PASS,1576818000000,1,1576818000000,,1577682000000,461
DCKA-2019-B-0088,,Amendment 5,DCKA-2019-B-0088_Amd5.pdf,103 KB,{9028576F-0000-CF19-9347-2C8BAF7CC1E2},PASS,1576645200000,1,1576645200000,,1577682000000,462
DCKA-2020-B-0046,,Amendment 2,DCKA-2020-B-0046_Amd2.pdf,300 KB,{2046DF73-0000-CD10-94E9-8E7AECD617C2},PASS,1596859200000,1,1596859200000,,1597118400000,463
DCKA-2020-B-0007,,Amendment 4,DCKA-2020-B-0007_Amd4.pdf,274 KB,{4045DF73-0000-C715-B6D9-26966B888ECB},PASS,1596686400000,1,1596686400000,,1597118400000,464
DCKA-2020-B-0013,,Attachment 1,DCKA-2020-B-0013_Att1.pdf,17.4 MB,{506ADA77-0000-C61F-8C6F-DF94CDDBBD5F},PASS,1613970000000,1,1613970000000,,1614229200000,465
DCEB-2021-B-1001,,Attachment 3,DCEB-2021-B-1001_Att3.pdf,1.5 MB,{D069DA77-0000-C81D-8595-AFB8608C74CE},PASS,1613970000000,1,1613970000000,,1614229200000,466
DCEB-2021-B-1001,,Amendment 1,DCEB-2021-B-1001_Amd1.pdf,136 KB,{7069DA77-0000-CF1C-913D-F947BE48C0E5},PASS,1613970000000,1,1613970000000,,1614229200000,467
DCEB-2021-B-1001,,Attachment 4,DCEB-2021-B-1001_Att4.pdf,216 KB,{0069DA77-0000-CB11-8AFD-A8AD9FDF45F0},PASS,1613970000000,1,1613970000000,,1614229200000,468
DCEB-2021-B-1001,,Attachment 5,DCEB-2021-B-1001_Att5.pdf,77 KB,{6068DA77-0000-CB18-B1DE-B4FFE15EBB8C},PASS,1613970000000,1,1613970000000,,1614229200000,469
DCKA-2021-Q-0004,,Amendment 2,DCKA-2021-Q-0004_Amd2.pdf,256 KB,{005B8378-0000-CB1B-B3B7-97CF9B629A88},PASS,1616990400000,1,1616990400000,,1616990400000,470
DCKA-2021-Q-0004,,Amendment 3,DCKA-2021-Q-0004_Amd3.pdf,207 KB,{905A8378-0000-C21D-ADAA-E4C7D2E30D11},PASS,1616990400000,1,1616990400000,,1616990400000,471
DCKA-2021-I-0049,,Attachment 1,DCKA-2021-I-0049_Att1.pdf,215 KB,{20857A79-0000-CA18-8980-FFD2CDD43A10},PASS,1620619200000,1,1620619200000,,1620619200000,472
DCEB-2021-R-0003,,Attachment 2,DCEB-2021-R-0003_Att2.pdf,317 KB,{A0847A79-0000-CC17-BCB2-FD3778419BDE},PASS,1620187200000,1,1620187200000,,1620187200000,473
DCEB-2021-R-0003,,Attachment 1,DCEB-2021-R-0003_Att1.pdf,21 KB,{20847A79-0000-C010-AB14-DD49AC46E6F0},PASS,1620187200000,1,1620187200000,,1620187200000,474
DCKA-2021-B-0020,,Amendment 4,DCKA-2021-B-0020_Amd4.pdf,242 KB,{30CD1B7B-0000-C51F-BE59-FC847DB7E494},PASS,1628049600000,1,1628049600000,,1628049600000,475
DCKA-2021-B-0020,,Amendment 3,DCKA-2021-B-0020_Amd3.pdf,208 KB,{D0CC1B7B-0000-C41A-906E-D386988EBF02},PASS,1627876800000,1,1627876800000,,1627876800000,476
DCKA-2021-B-0020,,Amendment 2,DCKA-2021-B-0020_Amd2.pdf,200 KB,{50CC1B7B-0000-CE19-98FC-720BCA47661F},PASS,1627358400000,1,1627358400000,,1627358400000,477
DCKA-2021-B-0078,,Amendment 1,DCKA-2021-B-0078_Amd1.pdf,740 KB,{B092B77C-0000-CE15-9076-9229062A3029},PASS,1634875200000,1,1634875200000,,1634875200000,478
DCKA-2021-R-0062,,Amendment 1,DCKA-2021-R-0062_Amd1.pdf,183 KB,{301A487D-0000-CB17-9F60-1EC056861A20},PASS,1637211600000,1,1637211600000,,1637211600000,479
DCKA-2021-Q-0036,,Amendment 3,DCKA-2021-Q-0036_Amd3.pdf,315 KB,{705F727D-0000-C917-80FF-FE7D6C0AD685},PASS,1637730000000,1,1637730000000,,1637730000000,480
DCKA-2021-Q-0036,,Amendment 1,DCKA-2021-Q-0036_Amd1.pdf,206 KB,{205F727D-0000-CD1D-BE09-F7CCB221131C},PASS,1637730000000,1,1637730000000,,1637730000000,481
DCKA-2021-Q-0036,,Amendment 2,DCKA-2021-Q-0036_Amd2.pdf,182 KB,{C05E727D-0000-CE1B-9398-80ECF80CAEC7},PASS,1637730000000,1,1637730000000,,1637730000000,482
DCKA-2021-B-0009,,amendment 3,DCKA-2021-B-0009_Amd3.pdf,176 KB,{8082C585-0000-C516-BEC1-5B47BBFADD8C},PASS,1674018000000,1,1674018000000,,1674018000000,483
DCKA-2023-B-0006,,amendment 6,DCKA-2023-B-0006_Amd6.pdf,285 KB,{8081C585-0000-C81D-A615-05FC22B3FD0B},PASS,1674018000000,1,1674018000000,,1674018000000,484
DCKA-2021-B-0009,,amendment 2,DCKA-2021-B-0009_Amd2.pdf,149 KB,{E07CC585-0000-CC1C-9A81-337A10E3683F},PASS,1673326800000,1,1673326800000,,1673326800000,485
DCKA-2023-B-0019,,Attachment,DCKA-2023-B-0019_Att1.pdf,1.1 MB,{40071886-0000-CC17-AB12-A15D2E7865BF},PASS,1674795600000,1,1674795600000,,1674795600000,486
DCKA-2023-B-0035,,Amendment 1,DCKA-2023-B-0035_Amd2.pdf,856 KB,{D0B08B88-0000-C51C-B352-DC1E1D3FF5E5},PASS,1685937600000,1,1685937600000,,1685937600000,487
DCKA-2023-B-0042,,Attachments 2,DCKA-2023-B-0042_Att2.pptx,6.9 MB,{70AF8B88-0000-C61C-89A0-41626DCD90A0},PASS,1685592000000,1,1685592000000,,1685592000000,488
DCKA-2023-B-0042,,Amendment1,DCKA-2023-B-0042_Amd1.pdf,155 KB,{D0AD8B88-0000-CA12-B00F-C43B054D8840},PASS,1685592000000,1,1685592000000,,1685592000000,489
DCKA-2022-Q-0023,,ATTACHEMENT 1,DCKA-2022-Q-0023_Att1.pdf,159 KB,{A013B088-0000-C714-B6A0-68016A4070B3},PASS,1686283200000,1,1686283200000,,1686283200000,490
DCKA-2023-B-0050,,ATTACHEMENT1,DCKA-2023-B-0050_Att1.pdf,1.2 MB,{0013B088-0000-C019-B225-E947FC6CB07E},PASS,1686283200000,1,1686283200000,,1686283200000,491
DCKA-2023-B-0050,,Amendment 1,DCKA-2023-B-0050_Amd1.pdf,72 KB,{1012B088-0000-C713-AB88-70D091E48BC7},PASS,1686283200000,1,1686283200000,,1686283200000,492
DCEB-2023-R-0004,,AMENDMENT 3,DCEB-2023-R-0004_Amd3.pdf,30 KB,{F02BBF88-0000-C81B-B1E7-58A6A664424D},PASS,1686801600000,1,1686801600000,,1686801600000,493
DCKA-2024-B-0044,,Amendment 2,DCKA-2024-B-0044_Amd2.pdf,2.9 MB,{8029068F-0000-CF1B-8193-13AE6471F7C6},PASS,1713758400000,1,1713758400000,,1713758400000,494
DCKA-2024-B-0009,,Amendment 1,DCKA-2024-B-0009_Amd1.pdf,84 KB,{F024068F-0000-C616-95E3-860C7A509024},PASS,1713758400000,1,1713758400000,,1713758400000,495
DCKA-2025-B-0051,,Amendment 3,DCKA-2025-B-0051_Amd3.pdf,4.3 MB,{109E6D96-0000-C115-B3F3-389EC0A96CE8},PASS,1714017600000,1,1714017600000,,1714017600000,496
DCKA-2025-B-0051,,Amendment 6,DCKA-2025-B-0051_Amd6.pdf,497 KB,{609D6D96-0000-C11F-B423-BA23A5B7F168},PASS,1714017600000,1,1714017600000,,1714017600000,497
DCKA-2025-B-0051,,Amendment 5,DCKA-2025-B-0051_Amd5.pdf,12.5 MB,{E09C6D96-0000-C914-9E33-1DEDDF7DE182},PASS,1714017600000,1,1714017600000,,1714017600000,498
DCKA-2025-B-0051,,Amendment 4,DCKA-2025-B-0051_Amd4.pdf,806 KB,{409C6D96-0000-C111-8137-E51E42261B8A},PASS,1714017600000,1,1714017600000,,1714017600000,499
DCKA-2025-B-0034,,Amendment 1,DCKA-2025-B-0034_Amd1.pdf,359 KB,{A09B6D96-0000-C01A-B55D-7CE52A957DB0},PASS,1714017600000,1,1714017600000,,1714017600000,500
DCKA-2025-B-0024,,Amendment 1,DCKA-2025-B-0024_Amd1.pdf,3.7 MB,{109B6D96-0000-CD10-AD9C-8F372059A27E},PASS,1714017600000,1,1714017600000,,1714017600000,501
DCKA-2025-B-0013,,Amendment 4,DCKA-2025-B-0013_Amd4.pdf,294 KB,{809A6D96-0000-CA10-8CCA-F0CFC04BEE53},PASS,1714017600000,1,1714017600000,,1714017600000,502
DCKA-2025-B-0013,,Amendment 3,DCKA-2025-B-0013_Amd3.pdf,291 KB,{F0996D96-0000-CE1A-980B-E2F8FA36E2D4},PASS,1714017600000,1,1714017600000,,1714017600000,503
DCKA-2018-B-0018,,Amendment 1,DCKA-2018-B-0018_Amd1.pdf,546 KB,{B0B4F268-0000-C615-93CC-C0A3130B6098},PASS,1550206800000,1,1550206800000,,1550206800000,504
DCKA-2018-B-0084,,Amendment 8,DCKA-2018-B-0084_Amd8.pdf,53 KB,{9029B669-0000-CF1F-AE36-EC73B1E675BD},PASS,1553486400000,1,1553486400000,,1553486400000,505
DCKA-2019-B-0002,,Amendment 5,DCKA-2019-B-0002_Amd5.pdf,116 KB,{4029B669-0000-C917-B59F-FFA87B49E458},PASS,1553486400000,1,1553486400000,,1553486400000,506
DCKA-2019-B-0057,,Amendment 3,DCKA-2019-B-0057_Amd3.pdf,680 KB,{007B946B-0000-CD16-8739-CEE6579E690B},PASS,1561521600000,1,1561521600000,,1561521600000,507
DCKA-2019-Q-0041,,Amendment 3,DCKA-2019-Q-0041_Amd3.pdf,109 KB,{B07A946B-0000-C01B-96E4-4B1AAA385FAB},PASS,1561521600000,1,1561521600000,,1561521600000,508
DCKA-2019-Q-0066,,Attachment 1,DCKA-2019-Q-0066_Att1.pdf,596 KB,{906DA76D-0000-C61F-A7B1-3CA0B419C524},PASS,1570161600000,1,1570161600000,,1570420800000,509
DCKA-2019-B-0044,,Amendment 3,DCKA-2019-B-0044_Amd3.pdf,592 KB,{006DA76D-0000-C014-A1D9-F609432CAD3E},PASS,1569988800000,1,1569988800000,,1570420800000,510
DCKA-2020-B-0058,,Amendment 1,DCKA-2020-B-0058_Amd1.pdf,159 KB,{E0D52678-0000-CD12-9691-22822E2794D4},PASS,1615352400000,1,1615525200000,,1615525200000,511
DCKA-2021-B-0024,,Amendment 2,DCKA-2021-B-0024_Amd2.pdf,454 KB,{70D52678-0000-C616-B455-B685A900253D},PASS,1615266000000,1,1615525200000,,1615525200000,512
DCKA-2021-B-0022,,Amendment 1,DCKA-2021-B-0022_Amd1.pdf,74 KB,{E0D42678-0000-C018-8ABC-65E357A65822},PASS,1615266000000,1,1615525200000,,1615525200000,513
DCKA-2021-Q-0004,,Amendment 1,DCKA-2021-Q-0004_Amd1.pdf,183 KB,{70D42678-0000-CB18-88B7-36EA1DF83211},PASS,1615179600000,1,1615525200000,,1615525200000,514
DCEB-2021-R-0002,,Attachment 1,DCEB-2021-R-0002_Att1.pdf,274 KB,{B0D32678-0000-CC11-84EA-359BFE96E716},PASS,1614834000000,1,1615525200000,,1615525200000,515
DCEB-2021-R-0002,,Attachment 2,DCEB-2021-R-0002_Att2.pdf,23 KB,{40D32678-0000-C816-9F9E-0580C561964C},PASS,1614834000000,1,1615525200000,,1615525200000,516
DCEB-2021-B-1001,,Amendment 2,DCEB-2021-B-1001_Amd2.pdf,132 KB,{B0D22678-0000-C61D-9F81-6B015E0665D2},PASS,1614747600000,1,1615525200000,,1615525200000,517
DCEB-2021-B-1001,,Attachment 6,DCEB-2021-B-1001_Att6.pdf,69 KB,{40D22678-0000-C812-8411-D29E28DE096E},PASS,1614747600000,1,1615525200000,,1615525200000,518
PCSB-2021-03,,Attachment1,PCSB-2021-03_Att1.pdf,145 KB,{A0D12678-0000-CA11-98B7-1FE22CE63363},PASS,1614661200000,1,1615525200000,,1615525200000,519
DCKA-2021-B-0024,,Amendment1,DCKA-2021-B-0024_Amd1.pdf,209 KB,{00D12678-0000-CD16-8771-90C97869027C},PASS,1614574800000,1,1615525200000,,1615525200000,520
DCEB-2021-R-0002,,Attachment 3,DCEB-2021-R-0002_Att3.pdf,77 KB,{905F6F78-0000-C71E-BEA6-1BB349E3530A},PASS,1613624400000,1,1613624400000,,1616731200000,521
DCKA-2021-B-0053,,Amendment 3,DCKA-2021-B-0053_Amd3.pdf,263 KB,{C0F1527A-0000-C21C-BA65-9C76005F7AAF},PASS,1624593600000,1,1624593600000,,1624593600000,522
DCKA-2021-B-0053,,Attachment 1,DCKA-2021-B-0053_Att1.pdf,1.4 MB,{60F1527A-0000-C618-9B47-83077752E727},PASS,1624593600000,1,1624593600000,,1624593600000,523
DCKA-2021-B-0053,,Attachment 2,DCKA-2021-B-0053_Att2.pdf,627 KB,{00F1527A-0000-C813-AF2C-C983B05DFCE5},PASS,1624593600000,1,1624593600000,,1624593600000,524
DCKA-2021-Q-0071,,Amendment 1,DCKA-2021-Q-0071_AMd1.pdf,824 KB,{70F7FF7C-0000-C710-803C-AE4EAEFCC4CB},PASS,1636084800000,1,1636084800000,,1636084800000,525
DCKA-2021-R-0062,,Amendment 3,DCKA-2021-R-0062_Amd3.pdf,377 KB,{80C1E77D-0000-C315-B86A-D4E5CE43FA9B},PASS,1640062800000,1,1640062800000,,1640062800000,526
DCKA-2022-R-0016,,Amendment 2,DCKA-2022-R-0016_Amd2.pdf,177 KB,{10C1E77D-0000-CD1A-8D4D-E1D85F98D8F5},PASS,1640149200000,1,1640149200000,,1640149200000,527
DCKA-2023-B-0006,,amendment2,DCKA-2023-B-0006_Amd2.pdf,348 KB,{70152B85-0000-CA1A-8879-D3953A64D9F6},PASS,1671426000000,1,1671426000000,,1671426000000,528
DCKA-2023-B-0006,,amendment1,DCKA-2023-B-0006_Amd1.pdf,880 KB,{50142B85-0000-C918-ADC5-6CB8220DE471},PASS,1670994000000,1,1670994000000,,1670994000000,529
DCKA-2022-B-0069,,amendment4,DCKA-2022-B-0069_Amd4.pdf,184 KB,{50132B85-0000-C514-85EF-63403350AA5D},PASS,1670994000000,1,1670994000000,,1670994000000,530
DCKA-2021-B-0009,,Attachment1,DCKA-2021-B-0009_Att1.pdf,2.5 MB,{E0112B85-0000-C013-9892-5CFDD24D2875},PASS,1670389200000,1,1670389200000,,1670389200000,531
DCEB-2023-R-0004,,amendment 4,DCEB-2023-R-0004_Amd1.pdf,115 KB,{F02F0F87-0000-C013-BB1B-A5339AB857CF},PASS,1679544000000,1,1679544000000,,1679544000000,532
DCEB-2023-R-0004,,amendment 4,DCEB-2023-R-0004_Amd2.pdf,338 KB,{403A0F87-0000-C812-B9BC-4CC7820188E0},PASS,1679587808000,1,1679544000000,,1679544000000,533
DCEB-2023-R-0007,,Attachement 1,DCEB-2023-R-0007_Att1.pdf,531 KB,{20780789-0000-CA19-90DF-DD4E1B3C5FBB},PASS,1688011200000,1,1688011200000,,1688011200000,534
DCEB-2023-R-0007,,Attachement 4,DCEB-2023-R-0007_Att4.pdf,285 KB,{40770789-0000-C314-8120-C552F7245AE2},PASS,1688011200000,1,1688011200000,,1688011200000,535
DCEB-2023-R-0007,,Attachement 3,DCEB-2023-R-0007_Att3.pdf,23 KB,{C0750789-0000-CE1C-9344-0DC1AC82C0F3},PASS,1688011200000,1,1688011200000,,1688011200000,536
DCEB-2023-R-0007,,Attachement 2,DCEB-2023-R-0007_Att2.pdf,99 KB,{F0740789-0000-C315-956E-DFB20018C1C2},PASS,1688011200000,1,1688011200000,,1688011200000,537
DCEB-2023-R-0005,,AMENDMENT 2,DCEB-2023-R-0005_Amd2.pdf,115 KB,{40862689-0000-C41B-86CD-9A20B90E7B26},PASS,1688529600000,1,1688529600000,,1688529600000,538
DCKA-2024-B-0045,,Amendment 3,DCKA-2024-B-0045_Amd3.pdf,251 KB,{50F43895-0000-C915-B2D8-34DD26ED7C18},PASS,1740373200000,1,1740373200000,,1740373200000,539
DCKA-2025-B-0013,,Amendment 1,DCKA-2025-B-0013_Amd1.pdf,333 KB,{F0F33895-0000-CB14-B940-6786B126E18C},PASS,1740373200000,1,1740373200000,,1740373200000,540
DCKA-2025-B-0023,,Amendment 2,DCKA-2025-B-0023 _Amd2.pdf,215 KB,{60F33895-0000-CC18-8E4B-8E160FB7CE27},PASS,1740373200000,1,1740373200000,,1740373200000,541
DCKA-2025-B-0023,,Amendment 1,DCKA-2025-B-0023_Amd1.pdf,136 KB,{E0F23895-0000-CF1C-9BD7-C5E98E4054BE},PASS,1740373200000,1,1740373200000,,1740373200000,542
DCKA-2025-Q-0011,,Amendment 2,DCKA-2025-Q-0011_Amd2.pdf,249 KB,{70F23895-0000-C412-9CB0-68C2D08DDC9F},PASS,1740373200000,1,1740373200000,,1740373200000,543
DCKA-2025-Q-0011,,Attachment 1,DCKA-2025-Q-0011_Att1.pdf,"1,010 KB",{10F23895-0000-CE10-AC99-2600E5345486},PASS,1740373200000,1,1740373200000,,1740373200000,544
DCKA-2025-Q-0011-CM,,Amendment 1,DCKA-2025-Q-0011-CM_Amd1.pdf,262 KB,{90F13895-0000-CA17-A2A0-E287A3867062},PASS,1740373200000,1,1740373200000,,1740373200000,545
DCKA-2025-Q-0015,,Amendment 3,DCKA-2025-Q-0015_Amd3.pdf,202 KB,{20F13895-0000-C71A-A934-9011272DA180},PASS,1740373200000,1,1740373200000,,1740373200000,546
DCKA-2025-Q-0015,,Amendment 4,DCKA-2025-Q-0015_Amd4.pdf,186 KB,{90F03895-0000-C713-A033-1A90FF65DCFC},PASS,1740373200000,1,1740373200000,,1740373200000,547
DCKA-2025-Q-0015,,Amendment 5,DCKA-2025-Q-0015_Amd5.pdf,188 KB,{10F03895-0000-C216-B824-54121285CB60},PASS,1740373200000,1,1740373200000,,1740373200000,548
DCKA-2025-Q-0019,,Amendment 4,DCKA-2025-Q-0019_Amd4.pdf,189 KB,{30EF3895-0000-CB10-9010-ABE40E48A4B2},PASS,1740373200000,1,1740373200000,,1740373200000,549
PCSB-2025-01,,Attachment 1,PCSB-2025-01_Att1.pdf,1.5 MB,{A0EE3895-0000-C716-BA52-29768D005AA4},PASS,1740373200000,1,1740373200000,,1740373200000,550
